"730";"1000-000730";"La négation dans la logique naturelle de l'enfant de deux à sept ans";"";"Gillièron Christiane";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1980";"31.03.1982";"144712.00";""
"731";"1000-000731";"Untersuchung des kommunikativen Verhaltens vermittels Zeitreihenanalyse visuell-auditiver Information";"";"Frey Siegfried";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1980";"31.03.1983";"202700.00";""
"734";"1000-000734";"Apprentissage de coordinations perceptivo-motrices";"";"Mounoud Pierre";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1980";"30.09.1983";"305803.00";""
"781";"1000-000781";"Analyse strategischer Interaktionen";"";"von Cranach Mario";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.01.1980";"30.06.1984";"248351.00";""
"803";"1000-000803";"Evolution de l'image de soi chez l'enfant et l'adolescent";"";"Mounoud Pierre";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1979";"30.09.1981";"54859.00";""
"818";"1000-000818";"Etude du développement de la capacité métalinguistique chez l'enfant";"";"Sinclair Hermina";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1979";"30.09.1981";"110109.00";""
"906";"1000-000906";"Analyse des textes Typologie et applications psychopédagogiques";"";"Bronckart Jean-Paul";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104";"01.10.1980";"30.09.1983";"299855.00";""
"965";"1000-000965";"Visuelles Vorstellen beim Verarbeiten von sprachlicher Information";"";"Steiner Gerhard";"Project funding (Div. I-III)";"Project funding";"Fakultät für Psychologie Universität Basel";"Switzerland";"University of Basel - BS";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1981";"30.09.1982";"133126.00";""
"967";"1000-000967";"Apprentissage et évaluation dans le cadre de jeux pédagogiques à l'école primaire";"";"Allal Linda";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104";"01.05.1981";"30.04.1984";"187730.00";""
"978";"1000-000978";"Construction des stratégies de joueurs d'awélé";"";"Retschittzki Jean";"Project funding (Div. I-III)";"Project funding";"Département de Psychologie Université de Fribourg";"Switzerland";"University of Fribourg - FR";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1981";"31.03.1982";"45834.00";""
"1008";"1000-001008";"Unterstützung einer europäischen Konferenz über Augen- bewegungen und psychologische Prozesse an der Univer- sität Bern, 16.-19.September 1981";"";"Groner Rudolf";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1981";"30.09.1981";"11314.00";""
"1051";"1000-001051";"Evolution de l'image de soi chez l'enfant et l'adolescent";"";"Mounoud Pierre";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1981";"30.09.1982";"24100.00";""
"1060";"1000-001060";"Genèse des procédures d'autoréglage dans la discrimination visuelle de durées";"";"Flückiger Michelangelo";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1981";"30.09.1984";"166640.00";""
"1066";"1000-001066";"Le mouvement: étude d'épistémologie génétique";"";"Henriques Gil";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104";"01.10.1981";"30.09.1982";"125901.00";""
"1069";"1112-001069";"Handlungskontrolle durch soziale Repräsentationen";"";"von Cranach Mario";"Project funding (special)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.11.1981";"31.10.1984";"268543.00";""
"1074";"1000-001074";"La réflexion de l'enfant sur sa propre langue et sa compréhension d'autres systèmes de symbolisation";"";"Sinclair Hermina";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1981";"30.09.1983";"214802.00";""
"1080";"1000-001080";"Prozessmodelle der Bewegungswahrnehmung";"";"Groner Rudolf";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1981";"30.09.1984";"166250.00";""
"1116";"1000-001116";"Entwicklung einer optischen Sprechhilfe für Hörgeschädigte mittels einer zeitgenauen Repräsentation des Sprachsignals";"";"Foppa Nikolaus";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1982";"31.03.1984";"186310.00";""
"1138";"1000-001138";"Amplitude et stabilité de la variabilité inter- et intra- individuelle du fonctionnement cognitif de l'enfant.";"";"Rieben Laurence";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.09.1982";"31.08.1984";"198402.00";""
"1139";"1000-001139";"Essai d'analyse des contraintes institutionnelles de la pratique pédagogique";"";"Bayer Edouard";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104/10202";"01.10.1982";"31.12.1985";"192923.00";""
"1162";"1000-001162";"Etude inter-culturelle et cognitive des composantes de l'ex- pertise dans des situations de jeu de stratégie";"";"Retschittzki Jean";"Project funding (Div. I-III)";"Project funding";"Département de Psychologie Université de Fribourg";"Switzerland";"University of Fribourg - FR";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1982";"30.09.1984";"198728.00";""
"1169";"1000-001169";"Symposium : Methoden der Handlungsanalyse";"";"von Cranach Mario";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10101";"Philosophy";"Humanities and Social Sciences;Linguistics and literature, philosophy";"10101";"01.04.1982";"30.04.1982";"7248.00";""
"1173";"1000-001173";"Nouvelles perspectives dans l'étude expérimentale du développement social de l'intelligence";"";"Mugny Gabriel";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.06.1982";"31.08.1982";"7000.00";""
"1210";"1000-001210";"Etude de la genèse de la créativité scientifique de Jean Piaget, de 1909 à 1917";"";"Vonèche Jacques";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1982";"30.09.1985";"76399.00";""
"1262";"1000-001262";"Posture et oculomotricité.";"";"Bullinger André";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1982";"30.09.1985";"149640.00";""
"1274";"1000-001274";"Entwicklung eines kriteriumsorientierten Verfahrens zur theoriegeleiteten Analyse ängstlichen und depressiven Verhaltens";"";"Perrez Meinrad";"Project funding (Div. I-III)";"Project funding";"Département de Psychologie Université de Fribourg";"Switzerland";"University of Fribourg - FR";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.12.1982";"30.11.1985";"230908.00";""
"1288";"1000-001288";"Spezifische Merkmale und Effekte des visuellen Vorstellens";"";"Steiner Gerhard";"Project funding (Div. I-III)";"Project funding";"Fakultät für Psychologie Universität Basel";"Switzerland";"University of Basel - BS";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1982";"30.09.1983";"47596.00";""
"1289";"1000-001289";"Sémantisation et géométrisation du mouvement: étude d'épistémologie génétique";"";"Henriques Gil";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1982";"30.09.1984";"239452.00";""
"1303";"1000-001303";"Erinnern zu neuer Perspektive";"";"Flammer August";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1983";"31.03.1985";"164699.00";""
"1306";"1000-001306";"Ueber den Zusammenhang physikalischer und psychologischer Parameter räumlichen Verhaltens bei Vorschulkindern";"";"Fassnacht Gerhard";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.05.1983";"31.10.1986";"189563.00";""
"1308";"1000-001308";"Empirische Analyse psychotherapeutischer Indikationen";"";"Grawe Klaus";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1983";"31.12.1983";"21330.00";""
"1355";"1000-001355";"L'intégration professionnelle en milieu ouvert des adultes handicapés mentaux: facteurs de réussite ou d'échec";"";"Schmid-Kitsikis Elsa";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1983";"31.03.1985";"121644.00";""
"1366";"1000-001366";"Le cycle de vie professionnel de l'enseignant secondaire";"";"Huberman Michael";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104";"01.04.1983";"30.04.1986";"196765.00";""
"1370";"1000-001370";"Differentielle Psychotherapieforschung.";"";"Grawe Klaus";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1983";"30.06.1987";"344009.00";""
"1384";"1000-001384";"L'identification et la conversion comme mécanisme de l'in- fluence sociale.";"";"Mugny Gabriel";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10201";"Sociology";"Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health";"10201/10105";"01.10.1983";"31.12.1985";"206854.00";""
"1438";"1000-001438";"Die spezifisch visuelle Komponente des visuellen Vorstellens";"";"Steiner Gerhard";"Project funding (Div. I-III)";"Project funding";"Fakultät für Psychologie Universität Basel";"Switzerland";"University of Basel - BS";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1983";"30.09.1985";"119695.00";""
"1439";"1000-001439";"Les significations langagières chez l'enfant: processus d'interprétation et de construction.";"";"Sinclair Hermina";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1983";"30.09.1985";"230178.00";""
"1440";"1000-001440";"Etudes en psychomotricité: I. Postures et niveau de forma- tion";"";"Hauert Claude-Alain";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1983";"30.09.1984";"21451.00";""
"1443";"1000-001443";"Didactique du sport. Etude expérimentale et comparative des pratiques d'enseignement.";"";"Bronckart Jean-Paul";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104";"01.10.1983";"30.09.1985";"56319.00";""
"1511";"1000-001511";"Vergleichende Untersuchung der vorsprachlichen Laut- entwicklung normalhörender und gehörloser Kinder.";"";"Foppa Nikolaus";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.04.1984";"31.03.1986";"186242.00";""
"1552";"1000-001552";"Aufmerksamkeitsrichtung und Kommunikation im Gruppenhandeln";"";"von Cranach Mario";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.05.1985";"30.04.1987";"203986.00";""
"1579";"1000-001579";"L'intégration professionnelle en milieu ouvert des adultes handicapés mentaux : facteurs de réussite ou d'échec";"";"Schmid-Kitsikis Elsa";"Project funding (Div. I-III)";"Project funding";"Faculté de Psychologie et des Sciences de l'Education Université de Genève";"Switzerland";"University of Geneva - GE";"10104";"Educational science and Pedagogy";"Humanities and Social Sciences;Psychology, educational studies";"10104";"01.04.1985";"30.09.1986";"106678.00";""
"1612";"1000-001612";"Kontrollattribution bei Jugendlichen.";"";"Flammer August";"Project funding (Div. I-III)";"Project funding";"Klinische Psychologie und Psychotherapie Institut für Psychologie Universität Bern";"Switzerland";"University of Berne - BE";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105/10104";"01.04.1985";"30.04.1987";"255210.00";""
"1659";"1000-001659";"Evaluation des acquisitions cognitives consécutives à la pratique active de la programmation par les enfants";"";"Retschittzki Jean";"Project funding (Div. I-III)";"Project funding";"Département de Psychologie Université de Fribourg";"Switzerland";"University of Fribourg - FR";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.10.1984";"30.09.1986";"154445.00";""
